,date,open,high,low,close,adj_close,volume,symbol
236,2018-12-10,2630.86010742188,2647.51000976562,2583.22998046875,2637.71997070313,2637.71997070313,4162880000,^GSPC
237,2018-12-11,2664.43994140625,2674.35009765625,2621.30004882812,2636.78002929687,2636.78002929687,3963440000,^GSPC
238,2018-12-12,2658.22998046875,2685.43994140625,2650.26000976562,2651.07006835937,2651.07006835937,4029300000,^GSPC
239,2018-12-13,2658.69995117187,2670.18994140625,2637.27001953125,2650.5400390625,2650.5400390625,3978340000,^GSPC
240,2018-12-14,2629.67993164062,2635.07006835937,2593.84008789063,2599.94995117187,2599.94995117187,4064370000,^GSPC
241,2018-12-17,2590.75,2601.1298828125,2530.5400390625,2545.93994140625,2545.93994140625,4661420000,^GSPC
242,2018-12-18,2559.89990234375,2573.98999023437,2528.7099609375,2546.15991210937,2546.15991210937,4519190000,^GSPC
243,2018-12-19,2547.05004882813,2585.2900390625,2488.9599609375,2506.9599609375,2506.9599609375,5152830000,^GSPC
244,2018-12-20,2496.77001953125,2509.6298828125,2441.17993164062,2467.419921875,2467.419921875,5619780000,^GSPC
245,2018-12-21,2465.3798828125,2504.40991210937,2408.55004882812,2416.6201171875,2416.6201171875,7657890000,^GSPC
246,2018-12-24,2400.56005859375,2410.34008789063,2351.10009765625,2351.10009765625,2351.10009765625,2613670000,^GSPC
247,2018-12-26,2363.1201171875,2467.76000976562,2346.580078125,2467.69995117188,2467.69995117188,4249740000,^GSPC
248,2018-12-27,2442.5,2489.10009765625,2397.93994140625,2488.830078125,2488.830078125,4139010000,^GSPC
249,2018-12-28,2498.77001953125,2520.27001953125,2472.88989257812,2485.73999023437,2485.73999023437,3728440000,^GSPC
250,2018-12-31,2498.93994140625,2509.23999023437,2482.82006835937,2506.85009765625,2506.85009765625,3461920000,^GSPC
251,2019-01-02,2476.9599609375,2519.48999023437,2467.46997070312,2510.03002929688,2510.03002929688,3733160000,^GSPC
252,2019-01-03,2491.919921875,2493.13989257812,2443.9599609375,2447.88989257813,2447.88989257813,3858830000,^GSPC
253,2019-01-04,2474.330078125,2538.07006835937,2474.330078125,2531.93994140625,2531.93994140625,4234140000,^GSPC
254,2019-01-07,2535.61010742187,2566.15991210937,2524.56005859375,2549.68994140625,2549.68994140625,4133120000,^GSPC
255,2019-01-08,2568.11010742187,2579.82006835937,2547.56005859375,2574.40991210937,2574.40991210937,4120060000,^GSPC
256,2019-01-09,2580,2595.32006835938,2568.88989257813,2584.9599609375,2584.9599609375,4088740000,^GSPC
257,2019-01-10,2573.51000976562,2597.82006835937,2562.02001953125,2596.63989257812,2596.63989257812,3721300000,^GSPC
258,2019-01-11,2588.11010742187,2596.27001953125,2577.39990234375,2596.26000976563,2596.26000976563,3447460000,^GSPC
259,2019-01-14,2580.31005859375,2589.32006835937,2570.40991210937,2582.61010742187,2582.61010742187,3689370000,^GSPC
260,2019-01-15,2585.10009765625,2613.080078125,2585.10009765625,2610.30004882813,2610.30004882813,3601180000,^GSPC
261,2019-01-16,2614.75,2625.76000976562,2612.67993164062,2616.10009765625,2616.10009765625,3882180000,^GSPC
262,2019-01-17,2609.28002929688,2645.06005859375,2606.36010742187,2635.9599609375,2635.9599609375,3802410000,^GSPC
263,2019-01-18,2651.27001953125,2675.46997070312,2647.580078125,2670.7099609375,2670.7099609375,4009010000,^GSPC
264,2019-01-22,2657.8798828125,2657.8798828125,2617.27001953125,2632.89990234375,2632.89990234375,3923950000,^GSPC
265,2019-01-23,2643.47998046875,2653.18994140625,2612.86010742187,2638.69995117187,2638.69995117187,3358770000,^GSPC
266,2019-01-24,2638.84008789062,2647.19995117188,2627.01000976562,2642.330078125,2642.330078125,3449230000,^GSPC
267,2019-01-25,2657.43994140625,2672.3798828125,2657.330078125,2664.76000976562,2664.76000976562,3821000000,^GSPC
268,2019-01-28,2644.96997070313,2644.96997070313,2624.06005859375,2643.85009765625,2643.85009765625,3630820000,^GSPC
269,2019-01-29,2644.88989257812,2650.92993164063,2631.05004882813,2640,2640,3518070000,^GSPC
270,2019-01-30,2653.6201171875,2690.43994140625,2648.34008789063,2681.05004882812,2681.05004882812,3883270000,^GSPC
271,2019-01-31,2685.48999023437,2708.94995117187,2678.64990234375,2704.10009765625,2704.10009765625,4953800000,^GSPC
272,2019-02-01,2702.32006835937,2716.65991210937,2696.8798828125,2706.53002929687,2706.53002929687,3782490000,^GSPC
273,2019-02-04,2706.48999023437,2724.98999023437,2698.75,2724.8701171875,2724.8701171875,3369450000,^GSPC
274,2019-02-05,2728.34008789063,2738.97998046875,2724.03002929687,2737.69995117188,2737.69995117188,3597620000,^GSPC
275,2019-02-06,2735.05004882812,2738.080078125,2724.14990234375,2731.61010742187,2731.61010742187,3486590000,^GSPC
276,2019-02-07,2717.53002929688,2719.32006835937,2687.26000976562,2706.05004882812,2706.05004882812,4114040000,^GSPC
277,2019-02-08,2692.36010742187,2708.07006835937,2681.830078125,2707.8798828125,2707.8798828125,3649510000,^GSPC
278,2019-02-11,2712.39990234375,2718.05004882812,2703.7900390625,2709.80004882812,2709.80004882812,3395330000,^GSPC
279,2019-02-12,2722.61010742187,2748.18994140625,2722.61010742187,2744.72998046875,2744.72998046875,3843020000,^GSPC
280,2019-02-13,2750.30004882812,2761.85009765625,2748.6298828125,2753.03002929687,2753.03002929687,3684910000,^GSPC
281,2019-02-14,2743.5,2757.89990234375,2731.22998046875,2745.72998046875,2745.72998046875,3845390000,^GSPC
282,2019-02-15,2760.23999023437,2775.65991210937,2760.23999023437,2775.60009765625,2775.60009765625,3648680000,^GSPC
283,2019-02-19,2769.28002929687,2787.330078125,2767.2900390625,2779.76000976563,2779.76000976563,3535270000,^GSPC
284,2019-02-20,2779.05004882812,2789.8798828125,2774.06005859375,2784.69995117187,2784.69995117187,3904830000,^GSPC
285,2019-02-21,2780.23999023437,2781.580078125,2764.55004882812,2774.8798828125,2774.8798828125,3598260000,^GSPC
286,2019-02-22,2780.669921875,2794.19995117187,2779.11010742188,2792.669921875,2792.669921875,3429350000,^GSPC
287,2019-02-25,2804.35009765625,2813.48999023438,2794.98999023437,2796.11010742187,2796.11010742187,3860260000,^GSPC
288,2019-02-26,2792.36010742187,2803.1201171875,2789.46997070312,2793.89990234375,2793.89990234375,3676200000,^GSPC
289,2019-02-27,2787.5,2795.76000976563,2775.1298828125,2792.3798828125,2792.3798828125,3771790000,^GSPC
290,2019-02-28,2788.11010742187,2793.72998046875,2782.51000976562,2784.48999023438,2784.48999023438,4445780000,^GSPC
291,2019-03-01,2798.21997070312,2808.02001953125,2787.3798828125,2803.68994140625,2803.68994140625,3994950000,^GSPC
292,2019-03-04,2814.3701171875,2816.8798828125,2767.65991210937,2792.81005859375,2792.81005859375,3949730000,^GSPC
293,2019-03-05,2794.40991210937,2796.43994140625,2782.96997070312,2789.64990234375,2789.64990234375,3631380000,^GSPC
294,2019-03-06,2790.27001953125,2790.27001953125,2768.68994140625,2771.44995117187,2771.44995117187,3800180000,^GSPC
295,2019-03-07,2766.53002929687,2767.25,2739.09008789062,2748.92993164062,2748.92993164062,3932150000,^GSPC
296,2019-03-08,2730.7900390625,2744.1298828125,2722.27001953125,2743.07006835937,2743.07006835937,3424300000,^GSPC
297,2019-03-11,2747.61010742187,2784,2747.61010742187,2783.30004882813,2783.30004882813,3764850000,^GSPC
298,2019-03-12,2787.34008789062,2798.32006835937,2786.72998046875,2791.52001953125,2791.52001953125,3432340000,^GSPC
299,2019-03-13,2799.78002929687,2821.23999023438,2799.78002929687,2810.919921875,2810.919921875,3782250000,^GSPC
300,2019-03-14,2810.3798828125,2815,2803.4599609375,2808.47998046875,2808.47998046875,3505670000,^GSPC
301,2019-03-15,2810.7900390625,2830.72998046875,2810.7900390625,2822.47998046875,2822.47998046875,5969780000,^GSPC
302,2019-03-18,2822.61010742187,2835.40991210937,2821.98999023437,2832.93994140625,2832.93994140625,3620770000,^GSPC
303,2019-03-19,2840.76000976562,2852.419921875,2823.27001953125,2832.57006835937,2832.57006835937,3650740000,^GSPC
304,2019-03-20,2831.34008789062,2843.5400390625,2812.42993164062,2824.22998046875,2824.22998046875,3779160000,^GSPC
305,2019-03-21,2819.71997070312,2860.31005859375,2817.3798828125,2854.8798828125,2854.8798828125,3612620000,^GSPC
306,2019-03-22,2844.52001953125,2846.15991210937,2800.46997070312,2800.7099609375,2800.7099609375,4253730000,^GSPC
307,2019-03-25,2796.01000976562,2809.7900390625,2785.02001953125,2798.36010742188,2798.36010742188,3406110000,^GSPC
308,2019-03-26,2812.65991210938,2829.8701171875,2803.98999023437,2818.4599609375,2818.4599609375,3288570000,^GSPC
309,2019-03-27,2819.71997070312,2825.56005859375,2787.71997070312,2805.3701171875,2805.3701171875,3422400000,^GSPC
310,2019-03-28,2809.39990234375,2819.7099609375,2798.77001953125,2815.43994140625,2815.43994140625,3185460000,^GSPC
311,2019-03-29,2828.27001953125,2836.03002929688,2819.22998046875,2834.39990234375,2834.39990234375,3752520000,^GSPC
312,2019-04-01,2848.6298828125,2869.39990234375,2848.6298828125,2867.18994140625,2867.18994140625,3560090000,^GSPC
313,2019-04-02,2868.23999023437,2872.89990234375,2858.75,2867.23999023437,2867.23999023437,3267210000,^GSPC
314,2019-04-03,2876.09008789062,2885.25,2865.169921875,2873.39990234375,2873.39990234375,3570000000,^GSPC
315,2019-04-04,2873.98999023437,2881.28002929687,2867.13989257813,2879.38989257812,2879.38989257812,3038740000,^GSPC
316,2019-04-05,2884.15991210938,2893.23999023437,2882.98999023438,2892.73999023438,2892.73999023438,3155970000,^GSPC
317,2019-04-08,2888.4599609375,2895.94995117187,2880.78002929687,2895.77001953125,2895.77001953125,3056460000,^GSPC
318,2019-04-09,2886.580078125,2886.8798828125,2873.330078125,2878.19995117187,2878.19995117187,3032480000,^GSPC
319,2019-04-10,2881.3701171875,2889.7099609375,2879.1298828125,2888.2099609375,2888.2099609375,3092230000,^GSPC
320,2019-04-11,2891.919921875,2893.419921875,2881.98999023437,2888.32006835937,2888.32006835937,2970650000,^GSPC
321,2019-04-12,2900.86010742188,2910.5400390625,2898.3701171875,2907.40991210937,2907.40991210937,3726050000,^GSPC
322,2019-04-15,2908.32006835937,2909.60009765625,2896.47998046875,2905.580078125,2905.580078125,3114530000,^GSPC
323,2019-04-16,2912.26000976562,2916.06005859375,2900.7099609375,2907.06005859375,2907.06005859375,3403120000,^GSPC
324,2019-04-17,2916.0400390625,2918,2895.44995117188,2900.44995117187,2900.44995117187,3648100000,^GSPC
325,2019-04-18,2904.81005859375,2908.39990234375,2891.89990234375,2905.03002929687,2905.03002929687,3507100000,^GSPC
326,2019-04-22,2898.78002929687,2909.51000976562,2896.35009765625,2907.96997070312,2907.96997070312,3010130000,^GSPC
327,2019-04-23,2909.98999023437,2936.31005859375,2908.53002929687,2933.67993164062,2933.67993164062,3674480000,^GSPC
328,2019-04-24,2934,2936.830078125,2926.05004882813,2927.25,2927.25,3468480000,^GSPC
329,2019-04-25,2928.98999023437,2933.10009765625,2912.84008789062,2926.169921875,2926.169921875,3440010000,^GSPC
330,2019-04-26,2925.81005859375,2939.8798828125,2917.56005859375,2939.8798828125,2939.8798828125,3264390000,^GSPC
331,2019-04-29,2940.580078125,2949.52001953125,2939.35009765625,2943.03002929687,2943.03002929687,3150390000,^GSPC
332,2019-04-30,2937.13989257812,2948.21997070312,2924.11010742188,2945.830078125,2945.830078125,3939760000,^GSPC
333,2019-05-01,2952.330078125,2954.1298828125,2923.36010742188,2923.72998046875,2923.72998046875,3669330000,^GSPC
334,2019-05-02,2922.15991210937,2931.67993164062,2900.5,2917.52001953125,2917.52001953125,3802290000,^GSPC
335,2019-05-03,2929.2099609375,2947.85009765625,2929.2099609375,2945.63989257813,2945.63989257813,3357180000,^GSPC
336,2019-05-06,2908.88989257812,2937.32006835938,2898.2099609375,2932.46997070313,2932.46997070313,3203260000,^GSPC
337,2019-05-07,2913.03002929688,2913.03002929688,2862.60009765625,2884.05004882812,2884.05004882812,3793060000,^GSPC
338,2019-05-08,2879.61010742187,2897.9599609375,2873.28002929687,2879.419921875,2879.419921875,3543110000,^GSPC
339,2019-05-09,2859.84008789063,2875.96997070312,2836.39990234375,2870.71997070312,2870.71997070312,3659050000,^GSPC
340,2019-05-10,2863.10009765625,2891.31005859375,2825.38989257813,2881.39990234375,2881.39990234375,3566780000,^GSPC
341,2019-05-13,2840.18994140625,2840.18994140625,2801.42993164062,2811.8701171875,2811.8701171875,3900270000,^GSPC
342,2019-05-14,2820.1201171875,2852.5400390625,2820.1201171875,2834.40991210937,2834.40991210937,3354860000,^GSPC
343,2019-05-15,2820.3798828125,2858.67993164062,2815.080078125,2850.9599609375,2850.9599609375,3140900000,^GSPC
344,2019-05-16,2855.80004882812,2892.14990234375,2855.80004882812,2876.32006835937,2876.32006835937,3338470000,^GSPC
345,2019-05-17,2858.60009765625,2885.47998046875,2854.22998046875,2859.53002929687,2859.53002929687,3316040000,^GSPC
346,2019-05-20,2841.93994140625,2853.86010742187,2831.2900390625,2840.22998046875,2840.22998046875,3293750000,^GSPC
347,2019-05-21,2854.02001953125,2868.8798828125,2854.02001953125,2864.36010742187,2864.36010742187,3223050000,^GSPC
348,2019-05-22,2856.06005859375,2865.46997070312,2851.11010742188,2856.27001953125,2856.27001953125,3194000000,^GSPC
349,2019-05-23,2836.69995117187,2836.69995117187,2805.48999023437,2822.23999023437,2822.23999023437,3899320000,^GSPC
350,2019-05-24,2832.40991210937,2841.36010742187,2820.18994140625,2826.06005859375,2826.06005859375,2889230000,^GSPC
351,2019-05-28,2830.03002929687,2840.51000976562,2801.580078125,2802.38989257812,2802.38989257812,4146980000,^GSPC
352,2019-05-29,2790.25,2792.03002929688,2766.06005859375,2783.02001953125,2783.02001953125,3701110000,^GSPC
353,2019-05-30,2786.93994140625,2799,2776.73999023437,2788.86010742187,2788.86010742187,3276030000,^GSPC
354,2019-05-31,2766.14990234375,2768.97998046875,2750.52001953125,2752.06005859375,2752.06005859375,3982670000,^GSPC
355,2019-06-03,2751.53002929687,2763.07006835937,2728.81005859375,2744.44995117187,2744.44995117187,3952360000,^GSPC
356,2019-06-04,2762.63989257812,2804.48999023438,2762.63989257812,2803.27001953125,2803.27001953125,3814130000,^GSPC
357,2019-06-05,2818.09008789063,2827.28002929687,2800.919921875,2826.14990234375,2826.14990234375,3570760000,^GSPC
358,2019-06-06,2828.51000976562,2852.10009765625,2822.44995117187,2843.48999023437,2843.48999023437,3445140000,^GSPC
359,2019-06-07,2852.8701171875,2884.96997070312,2852.8701171875,2873.34008789062,2873.34008789062,3244380000,^GSPC
360,2019-06-10,2885.830078125,2904.77001953125,2885.51000976563,2886.72998046875,2886.72998046875,3209890000,^GSPC
361,2019-06-11,2903.27001953125,2910.61010742187,2878.53002929688,2885.71997070312,2885.71997070312,3551000000,^GSPC
362,2019-06-12,2882.72998046875,2888.57006835938,2874.67993164062,2879.84008789062,2879.84008789062,3039870000,^GSPC
363,2019-06-13,2886.23999023437,2895.23999023437,2881.98999023437,2891.63989257812,2891.63989257812,3100640000,^GSPC
364,2019-06-14,2886.82006835938,2894.44995117187,2879.6201171875,2886.97998046875,2886.97998046875,2992810000,^GSPC
365,2019-06-17,2889.75,2897.27001953125,2887.30004882812,2889.669921875,2889.669921875,2828400000,^GSPC
366,2019-06-18,2906.7099609375,2930.7900390625,2905.43994140625,2917.75,2917.75,3441540000,^GSPC
367,2019-06-19,2920.55004882812,2931.73999023437,2911.42993164062,2926.4599609375,2926.4599609375,3300220000,^GSPC
368,2019-06-20,2949.60009765625,2958.06005859375,2931.5,2954.17993164062,2954.17993164062,3943060000,^GSPC
369,2019-06-21,2952.7099609375,2964.14990234375,2946.8701171875,2950.4599609375,2950.4599609375,5003540000,^GSPC
370,2019-06-24,2951.419921875,2954.919921875,2944.05004882812,2945.35009765625,2945.35009765625,3136960000,^GSPC
371,2019-06-25,2945.78002929688,2946.52001953125,2916.01000976563,2917.3798828125,2917.3798828125,3579430000,^GSPC
372,2019-06-26,2926.07006835938,2932.59008789062,2912.98999023437,2913.78002929688,2913.78002929688,3511350000,^GSPC
373,2019-06-27,2919.65991210937,2929.30004882813,2918.57006835937,2924.919921875,2924.919921875,3162500000,^GSPC
374,2019-06-28,2932.93994140625,2943.97998046875,2929.05004882812,2941.76000976563,2941.76000976563,5422650000,^GSPC
375,2019-07-01,2971.40991210937,2977.92993164063,2952.21997070312,2964.330078125,2964.330078125,3524860000,^GSPC
376,2019-07-02,2964.65991210937,2973.2099609375,2955.919921875,2973.01000976563,2973.01000976563,3224490000,^GSPC
377,2019-07-03,2978.080078125,2995.84008789062,2977.9599609375,2995.82006835938,2995.82006835938,1963570000,^GSPC
378,2019-07-05,2984.25,2994.03002929688,2967.96997070313,2990.40991210937,2990.40991210937,2434680000,^GSPC
379,2019-07-08,2979.77001953125,2980.76000976562,2970.09008789062,2975.94995117187,2975.94995117187,2922360000,^GSPC
380,2019-07-09,2965.52001953125,2981.89990234375,2963.43994140625,2979.6298828125,2979.6298828125,3033330000,^GSPC
381,2019-07-10,2989.30004882813,3002.97998046875,2984.6201171875,2993.07006835937,2993.07006835937,3157800000,^GSPC
382,2019-07-11,2999.6201171875,3002.330078125,2988.80004882812,2999.90991210937,2999.90991210937,3155710000,^GSPC
383,2019-07-12,3003.36010742188,3013.919921875,3001.8701171875,3013.77001953125,3013.77001953125,2984140000,^GSPC
384,2019-07-15,3017.80004882812,3017.80004882812,3008.77001953125,3014.30004882812,3014.30004882812,2876100000,^GSPC
385,2019-07-16,3012.1298828125,3015.02001953125,3001.14990234375,3004.0400390625,3004.0400390625,3297030000,^GSPC
386,2019-07-17,3005.10009765625,3005.26000976562,2984.25,2984.419921875,2984.419921875,3185650000,^GSPC
387,2019-07-18,2978.8701171875,2998.28002929687,2973.09008789062,2995.11010742187,2995.11010742187,3369820000,^GSPC
388,2019-07-19,3004.26000976563,3006.02001953125,2975.86010742187,2976.61010742187,2976.61010742187,3285890000,^GSPC
389,2019-07-22,2981.92993164063,2990.7099609375,2976.64990234375,2985.03002929688,2985.03002929688,3016200000,^GSPC
390,2019-07-23,2994.73999023437,3005.89990234375,2988.56005859375,3005.46997070313,3005.46997070313,3333810000,^GSPC
391,2019-07-24,2998.77001953125,3019.59008789062,2996.82006835937,3019.56005859375,3019.56005859375,3433220000,^GSPC
392,2019-07-25,3016.26000976563,3016.31005859375,2997.23999023437,3003.669921875,3003.669921875,3657050000,^GSPC
393,2019-07-26,3013.25,3027.97998046875,3012.59008789062,3025.86010742188,3025.86010742188,3260170000,^GSPC
394,2019-07-29,3024.46997070312,3025.61010742187,3014.30004882812,3020.96997070312,3020.96997070312,3224490000,^GSPC
395,2019-07-30,3007.65991210937,3017.18994140625,3000.93994140625,3013.17993164063,3013.17993164063,3632770000,^GSPC
396,2019-07-31,3016.21997070312,3017.39990234375,2958.080078125,2980.3798828125,2980.3798828125,4626330000,^GSPC
397,2019-08-01,2980.32006835937,3013.59008789063,2945.22998046875,2953.56005859375,2953.56005859375,4793810000,^GSPC
398,2019-08-02,2943.89990234375,2945.5,2914.11010742187,2932.05004882812,2932.05004882812,3882810000,^GSPC
399,2019-08-05,2898.07006835938,2898.07006835938,2822.1201171875,2844.73999023438,2844.73999023438,4542850000,^GSPC
400,2019-08-06,2861.17993164062,2884.39990234375,2847.419921875,2881.77001953125,2881.77001953125,4156640000,^GSPC
401,2019-08-07,2858.64990234375,2892.169921875,2825.7099609375,2883.97998046875,2883.97998046875,4512720000,^GSPC
402,2019-08-08,2896.2099609375,2938.71997070312,2894.46997070312,2938.09008789062,2938.09008789062,4118530000,^GSPC
403,2019-08-09,2930.51000976563,2935.75,2900.14990234375,2918.64990234375,2918.64990234375,3356850000,^GSPC
404,2019-08-12,2907.07006835937,2907.580078125,2873.13989257812,2882.69995117187,2882.69995117187,3328570000,^GSPC
405,2019-08-13,2880.71997070312,2943.31005859375,2877.05004882813,2926.32006835937,2926.32006835937,3857190000,^GSPC
406,2019-08-14,2894.14990234375,2894.14990234375,2839.63989257813,2840.60009765625,2840.60009765625,4325150000,^GSPC
407,2019-08-15,2846.19995117187,2856.669921875,2825.51000976562,2847.60009765625,2847.60009765625,4041720000,^GSPC
408,2019-08-16,2864.73999023437,2893.6298828125,2864.73999023437,2888.67993164062,2888.67993164062,3524080000,^GSPC
409,2019-08-19,2913.47998046875,2931,2913.47998046875,2923.64990234375,2923.64990234375,3221050000,^GSPC
410,2019-08-20,2919.01000976562,2923.6298828125,2899.60009765625,2900.51000976562,2900.51000976562,3067710000,^GSPC
411,2019-08-21,2922.0400390625,2928.72998046875,2917.90991210937,2924.42993164062,2924.42993164062,3016540000,^GSPC
412,2019-08-22,2930.93994140625,2939.080078125,2904.51000976562,2922.94995117187,2922.94995117187,2893660000,^GSPC
413,2019-08-23,2911.07006835937,2927.01000976562,2834.96997070312,2847.11010742188,2847.11010742188,3942520000,^GSPC
414,2019-08-26,2866.69995117187,2879.27001953125,2856,2878.3798828125,2878.3798828125,2859790000,^GSPC
415,2019-08-27,2893.13989257812,2898.7900390625,2860.59008789063,2869.15991210937,2869.15991210937,3537490000,^GSPC
416,2019-08-28,2861.28002929687,2890.03002929687,2853.05004882813,2887.93994140625,2887.93994140625,3102480000,^GSPC
417,2019-08-29,2910.3701171875,2930.5,2905.669921875,2924.580078125,2924.580078125,3177150000,^GSPC
418,2019-08-30,2937.09008789062,2940.42993164062,2913.32006835938,2926.4599609375,2926.4599609375,3009910000,^GSPC
419,2019-09-03,2909.01000976563,2914.38989257813,2891.85009765625,2906.27001953125,2906.27001953125,3427830000,^GSPC
420,2019-09-04,2924.669921875,2938.84008789062,2921.86010742187,2937.78002929688,2937.78002929688,3167900000,^GSPC
421,2019-09-05,2960.60009765625,2985.86010742188,2960.60009765625,2976,2976,3902600000,^GSPC
422,2019-09-06,2980.330078125,2985.03002929688,2972.51000976562,2978.7099609375,2978.7099609375,3209340000,^GSPC
423,2019-09-09,2988.42993164062,2989.42993164062,2969.38989257812,2978.42993164062,2978.42993164062,4031120000,^GSPC
424,2019-09-10,2971.01000976562,2979.38989257812,2957.01000976563,2979.38989257812,2979.38989257812,4393040000,^GSPC
425,2019-09-11,2981.40991210937,3000.92993164062,2975.31005859375,3000.92993164062,3000.92993164062,3934370000,^GSPC
426,2019-09-12,3009.080078125,3020.73999023437,3000.919921875,3009.57006835938,3009.57006835938,3796990000,^GSPC
427,2019-09-13,3012.2099609375,3017.330078125,3002.89990234375,3007.38989257812,3007.38989257812,3557010000,^GSPC
428,2019-09-16,2996.40991210937,3002.18994140625,2990.669921875,2997.9599609375,2997.9599609375,4285860000,^GSPC
429,2019-09-17,2995.669921875,3006.2099609375,2993.72998046875,3005.69995117187,3005.69995117187,3673250000,^GSPC
430,2019-09-18,3001.5,3007.830078125,2978.57006835937,3006.72998046875,3006.72998046875,3458800000,^GSPC
431,2019-09-19,3010.36010742187,3021.98999023437,3003.15991210937,3006.7900390625,3006.7900390625,3265660000,^GSPC
432,2019-09-20,3008.419921875,3016.3701171875,2984.67993164062,2992.07006835938,2992.07006835938,6103440000,^GSPC
433,2019-09-23,2983.5,2999.14990234375,2982.22998046875,2991.78002929687,2991.78002929687,3187250000,^GSPC
434,2019-09-24,3002.42993164062,3007.97998046875,2957.72998046875,2966.60009765625,2966.60009765625,3872800000,^GSPC
435,2019-09-25,2968.35009765625,2989.82006835937,2952.86010742188,2984.8701171875,2984.8701171875,3331200000,^GSPC
436,2019-09-26,2985.72998046875,2987.28002929687,2963.7099609375,2977.6201171875,2977.6201171875,3084910000,^GSPC
437,2019-09-27,2985.46997070313,2987.31005859375,2945.53002929687,2961.7900390625,2961.7900390625,3246480000,^GSPC
438,2019-09-30,2967.07006835938,2983.85009765625,2967.07006835938,2976.73999023438,2976.73999023438,3249130000,^GSPC
439,2019-10-01,2983.68994140625,2992.53002929687,2938.69995117188,2940.25,2940.25,3560750000,^GSPC
440,2019-10-02,2924.78002929687,2924.78002929687,2874.92993164062,2887.61010742187,2887.61010742187,3914180000,^GSPC
441,2019-10-03,2885.3798828125,2911.1298828125,2855.93994140625,2910.6298828125,2910.6298828125,3515130000,^GSPC
442,2019-10-04,2918.56005859375,2953.73999023438,2918.56005859375,2952.01000976563,2952.01000976563,3005600000,^GSPC
443,2019-10-07,2944.22998046875,2959.75,2935.67993164062,2938.7900390625,2938.7900390625,2959050000,^GSPC
444,2019-10-08,2920.39990234375,2925.46997070312,2892.65991210937,2893.06005859375,2893.06005859375,3370700000,^GSPC
445,2019-10-09,2911.10009765625,2929.32006835938,2907.40991210937,2919.39990234375,2919.39990234375,2735350000,^GSPC
446,2019-10-10,2918.55004882812,2948.4599609375,2917.1201171875,2938.1298828125,2938.1298828125,3234400000,^GSPC
447,2019-10-11,2963.07006835938,2993.28002929687,2963.07006835938,2970.27001953125,2970.27001953125,3581320000,^GSPC
448,2019-10-14,2965.81005859375,2972.84008789062,2962.93994140625,2966.14990234375,2966.14990234375,2559270000,^GSPC
449,2019-10-15,2973.61010742187,3003.28002929687,2973.61010742187,2995.67993164063,2995.67993164063,3345090000,^GSPC
450,2019-10-16,2989.67993164062,2997.5400390625,2985.19995117188,2989.68994140625,2989.68994140625,3230320000,^GSPC
451,2019-10-17,3000.77001953125,3008.2900390625,2991.7900390625,2997.94995117187,2997.94995117187,3103470000,^GSPC
452,2019-10-18,2996.84008789063,3000,2976.31005859375,2986.19995117187,2986.19995117187,3268970000,^GSPC
453,2019-10-21,2996.47998046875,3007.330078125,2995.35009765625,3006.71997070312,3006.71997070312,3271960000,^GSPC
454,2019-10-22,3010.72998046875,3014.57006835937,2995.0400390625,2995.98999023437,2995.98999023437,3527540000,^GSPC
455,2019-10-23,2994.01000976562,3004.78002929687,2991.2099609375,3004.52001953125,3004.52001953125,3413600000,^GSPC
456,2019-10-24,3014.78002929688,3016.07006835937,3000.419921875,3010.2900390625,3010.2900390625,3696510000,^GSPC
457,2019-10-25,3003.32006835937,3027.38989257812,3001.93994140625,3022.55004882812,3022.55004882812,3379060000,^GSPC
458,2019-10-28,3032.1201171875,3044.080078125,3032.1201171875,3039.419921875,3039.419921875,3524970000,^GSPC
459,2019-10-29,3035.38989257812,3047.8701171875,3034.81005859375,3036.88989257813,3036.88989257813,3594430000,^GSPC
460,2019-10-30,3039.73999023437,3050.10009765625,3025.9599609375,3046.77001953125,3046.77001953125,3779660000,^GSPC
461,2019-10-31,3046.89990234375,3046.89990234375,3023.18994140625,3037.56005859375,3037.56005859375,4149310000,^GSPC
462,2019-11-01,3050.71997070312,3066.94995117188,3050.71997070312,3066.90991210937,3066.90991210937,3956290000,^GSPC
463,2019-11-04,3078.9599609375,3085.19995117187,3074.8701171875,3078.27001953125,3078.27001953125,4178040000,^GSPC
464,2019-11-05,3080.80004882812,3083.94995117187,3072.14990234375,3074.6201171875,3074.6201171875,4490590000,^GSPC
465,2019-11-06,3075.10009765625,3078.34008789062,3065.88989257812,3076.78002929687,3076.78002929687,4465510000,^GSPC
466,2019-11-07,3087.02001953125,3097.77001953125,3080.22998046875,3085.17993164063,3085.17993164063,4151990000,^GSPC
467,2019-11-08,3081.25,3093.09008789063,3073.580078125,3093.080078125,3093.080078125,3508160000,^GSPC
468,2019-11-11,3080.330078125,3088.330078125,3075.82006835937,3087.01000976562,3087.01000976562,3041120000,^GSPC
469,2019-11-12,3089.28002929688,3102.61010742187,3084.72998046875,3091.84008789062,3091.84008789062,3495560000,^GSPC
470,2019-11-13,3084.17993164062,3098.06005859375,3078.80004882812,3094.0400390625,3094.0400390625,3513720000,^GSPC
471,2019-11-14,3090.75,3098.19995117188,3083.26000976562,3096.6298828125,3096.6298828125,3282090000,^GSPC
472,2019-11-15,3107.919921875,3120.4599609375,3104.60009765625,3120.4599609375,3120.4599609375,3359800000,^GSPC
